transaction_id,date,amount,currency,transaction_type,sender_account,receiver_account,transaction_status,transaction_category,payment_method,fees,notes
ac0106c7-1876-40a8-9d11-6211d6e275ab,2026-03-03,53.96,"('BTN', 'Bhutanese ngultrum')",Transfer,0d99e31d-501c-426d-bd9f-61e18ba0c109,3b111b7f-3901-47d4-9daf-43e99664d293,Completed,Electronics,Cryptocurrency,1.58,Together across explain.
bea08e74-3e15-49e3-ae53-565052776498,2026-02-21,78.16,"('MKD', 'Macedonian denar')",Withdrawal,732419af-04d0-4a50-8dbf-d2da24415813,,Completed,Other,Cryptocurrency,2.91,Reach speech article.
7b92e3cb-66ce-44b0-8af9-94e9f3db598b,2026-01-25,898.39,"('PKR', 'Pakistani rupee')",Withdrawal,8064ddc8-0222-4867-b596-aa0f40840141,,Completed,Health,Bank Transfer,2.56,Than computer cup lose.
b7861e2d-a236-4ac0-921a-25ebe84371e8,2026-01-01,490.46,"('PEN', 'Peruvian sol')",Withdrawal,7b27a27a-eb98-4ae6-aed6-54b83460571e,,Cancelled,Bills,Cryptocurrency,4.31,Administration card attention discover ground.
e40676d9-28c3-49cb-a000-4f3a8cb07c77,2026-02-24,413.15,"('IMP', 'Manx pound')",Transfer,3613c8a4-d583-4efd-851b-c71abcbcbac1,,Completed,Bills,Debit Card,4.7,Security tough both.
2f0e93ed-7d9c-4582-a4cc-10dcad94f2a9,2026-02-02,853.01,"('XCD', 'Eastern Caribbean dollar')",Transfer,bcba00ad-09e8-4b39-abf3-3d737bcc2d85,3e6b5fb7-f672-4d7b-b4d6-1f0c48deb9e6,Failed,Food & Drink,Cryptocurrency,1.7,Game identify big.
e68b73f1-3e39-4d6d-8267-1031fb2e939e,2026-03-07,418.12,"('IQD', 'Iraqi dinar')",Transfer,d3d8b5be-6e92-41e2-86fb-c3d656231fa2,852af3e7-6fc4-4018-a6db-b528def1f65b,Pending,Bills,Credit Card,6.7,Give probably arm upon window industry.
b58816ba-a63f-4025-be2d-be944abab7dd,2026-02-27,880.27,"('VND', 'Vietnamese đồng')",Deposit,9da6fc07-67d5-4065-9ef6-528f6a18e212,,Completed,Food & Drink,Credit Card,9.04,Mission rather others factor.
a002628b-8a14-4a9a-8692-1fbb6a16422c,2026-02-09,395.75,"('UAH', 'Ukrainian hryvnia')",Withdrawal,bc6a2540-77db-449c-ade2-69cec40055da,3fb527b2-b09e-415f-bfdd-cf8ad73412cf,Failed,Food & Drink,Cryptocurrency,8.18,Away bag girl.
4f984088-e9a8-4d5e-a263-1306e934f7be,2026-02-03,168.46,"('LKR', 'Sri Lankan rupee')",Withdrawal,a014c02c-81d3-4b42-9c3c-ac9337e38ae0,777d3436-a1f7-4651-9e48-e222ee09c22b,Completed,Health,Credit Card,9.86,Card past east top cell safe.
a939cdb7-eaf8-42b6-b0b7-6466165ab169,2026-02-17,943.66,"('DOP', 'Dominican peso')",Transfer,07e421c7-4da6-4cd2-9faf-14297c6fef6b,,Failed,Entertainment,Cryptocurrency,0.88,Operation write water federal box.
89254003-0929-49d3-ba93-3cf38e7e62f0,2026-01-09,382.99,"('PGK', 'Papua New Guinean kina')",Transfer,0ad8ccf0-a97d-43a7-838a-9b09008e80a2,,Cancelled,Health,Cryptocurrency,0.97,Note take against them top.
37aaa960-7164-45ef-b64a-a0ae13cdf773,2026-01-04,737.48,"('ARS', 'Argentine peso')",Deposit,c41fa643-a4b0-4bec-a700-5e1c6292b421,669b095b-2845-43c9-9f0e-ccaceddebc22,Pending,Health,Bank Transfer,3.31,Thus bed remain house life.
48cecb6d-4d8b-4da0-b5f6-6b9cb887c674,2026-01-09,925.21,"('SDG', 'Sudanese pound')",Deposit,2bfed5de-08bf-4b1c-8a58-6c9a113afc10,,Cancelled,Electronics,Credit Card,7.5,His art forward deal agency still.
1a2fb88a-00e6-4967-bba0-138e00125499,2026-01-09,324.15,"('GTQ', 'Guatemalan quetzal')",Withdrawal,4c4ad039-517f-41ff-9aa0-e5528623e99a,,Failed,Food & Drink,PayPal,4.31,Attack have game across.
315d62b6-1ef5-412c-95c3-0fc53e1f02e6,2026-02-26,166.76,"('JMD', 'Jamaican dollar')",Transfer,e54e4388-9070-4919-b0b6-13eb8a3d7e0c,,Completed,Bills,Bank Transfer,9.78,Seem population upon knowledge continue mission.
0a31d747-ed64-4e55-9573-364ef4502fea,2026-02-03,975.29,"('GGP', 'Guernsey pound')",Withdrawal,0910bcd9-d810-4374-9dfe-a37415e653a6,15588249-8f2e-4de4-adef-9dd524a32d61,Failed,Bills,Debit Card,2.73,Thus issue bit economy.
df5bff3c-0901-4846-be54-250e3127bd14,2026-01-24,335.34,"('HRK', 'Croatian kuna')",Deposit,44055bdc-b193-4e87-a303-327610c83e62,,Failed,Electronics,Cryptocurrency,3.31,Kid property contain account lawyer summer.
a0fd0a19-47ed-4961-a1e1-3808d2572997,2026-01-29,785.01,"('SYP', 'Syrian pound')",Withdrawal,6a23c3db-c7f0-4297-a1f4-ccea396bdec5,8b590dfd-5da9-4602-9b56-77f4346c5068,Failed,Health,Debit Card,0.73,Kid just might position store medical.
b4e28b3f-415b-4fab-8efc-947eb838d07c,2026-02-15,682.98,"('SPL', 'Seborga luigino')",Transfer,4472ff50-e14e-43e4-856c-019ee3f7d156,,Cancelled,Electronics,Credit Card,1.88,Product most significant yet effort.
544345b4-96b6-4e2c-b657-ba3366830437,2026-02-23,117.84,"('BSD', 'Bahamian dollar')",Deposit,463578de-f6ef-4385-9801-cc7df0813ce1,b32b4fea-8130-4e32-b966-cabd48541064,Cancelled,Electronics,Bank Transfer,6.53,Officer half cost.
d891dd5b-b252-40f1-9397-a4b66ec7b4a6,2026-03-01,354.48,"('JOD', 'Jordanian dinar')",Deposit,c0422a0d-64b5-4bc2-bef2-cec8da98580a,,Failed,Entertainment,Credit Card,6.16,Let one finally democratic.
2141abbb-225d-4d47-a2fa-c6ea4978af2b,2026-01-08,550.84,"('BBD', 'Barbadian dollar')",Transfer,bde3a942-0468-410b-99ff-97e7cbbca54b,9e48e843-ee8b-41e8-8892-2e61a00996bd,Failed,Health,PayPal,7.87,Event vote will economic carry start.
e15899b6-8290-466f-80fb-3f5e145971cf,2026-01-27,190.24,"('SZL', 'Swazi lilangeni')",Transfer,149298ab-af23-4d6a-becf-720cbc3004ad,,Completed,Travel,PayPal,1.48,Pull usually piece.
8faeff44-835b-48e2-9707-a54888059688,2026-02-28,255.04,"('HNL', 'Honduran lempira')",Withdrawal,b475d030-94bc-4c20-94cf-f95d58980ad6,95339968-0f7e-4601-891a-f900bad5af68,Pending,Other,Credit Card,5.45,Our run happen someone similar believe.
4875449c-c6cf-429a-8d38-6133a109a205,2026-02-21,348.74,"('IQD', 'Iraqi dinar')",Transfer,7b9bb616-5905-40c9-9e0b-51691b7a71f5,,Completed,Entertainment,Credit Card,8.78,Report staff good recently view from.
15225703-498b-4294-b43f-074fd0414159,2026-02-09,867.22,"('KWD', 'Kuwaiti dinar')",Deposit,b8892e7b-7c43-42bf-bb62-4b0f2175e98b,,Failed,Health,Bank Transfer,4.27,Set check carry another same black.
91ab2bf5-3651-4e83-9c74-398618dbf552,2026-01-11,810.38,"('NPR', 'Nepalese rupee')",Withdrawal,a136e4eb-63a7-4367-9aca-a37fe1df0d06,,Completed,Health,Bank Transfer,5.19,Budget different money.
df6e7b76-66c7-4a1e-9f0c-2f1d98b17f5c,2026-01-12,60.4,"('SVC', 'Salvadoran colón')",Transfer,b18fdce8-a2bf-4fac-b354-f14dfd9dfc0e,2d8181e4-e8ba-4f93-9e65-a0fc49eef259,Cancelled,Travel,Debit Card,9.54,New space indicate difficult action.
8c8bf3c5-69de-4919-b26a-8bb4439bce85,2026-01-30,145.08,"('IMP', 'Manx pound')",Transfer,973b0d3b-891f-4db6-a351-2ba6dd708103,,Failed,Bills,Bank Transfer,0.86,So recognize fight seven.
2a0d65b0-f7a9-44e3-9daf-1b157ded3a24,2026-02-15,864.74,"('GBP', 'Pound sterling')",Deposit,7ed54c9e-65ab-484b-8a91-6d8202ff4bb4,e8400cbd-2794-4952-ba5d-ddd605903b33,Cancelled,Electronics,Cryptocurrency,5.1,Power minute executive police student better.
86ff6317-b0cb-45c5-822b-452a37cc72dd,2026-03-05,845.32,"('TJS', 'Tajikistani somoni')",Transfer,59079a6d-0299-4184-a0f0-b3ffea63a9d9,,Pending,Bills,Cryptocurrency,9.48,Other type force.
89fe3672-fb3b-4058-a2b9-befcaec469c2,2026-01-09,148.94,"('TWD', 'New Taiwan dollar')",Transfer,14858d9d-baae-416d-8ecb-90f1e0e4d2f6,,Failed,Health,Bank Transfer,6.07,Know task instead fire study price.
91e17d1e-ed49-4c44-8a14-1a4e1a76e51a,2026-02-17,93.13,"('BZD', 'Belize dollar')",Withdrawal,37eeb079-a8df-4c74-bb96-66b2e2697cdf,9e6b2ac7-61b5-49a6-9dcc-3ba984998e25,Completed,Other,Bank Transfer,3.37,This property one weight.
416381b6-8431-4a08-b4ff-52f293016816,2026-02-02,139.56,"('TOP', 'Tongan paʻanga')",Withdrawal,aa21fc9b-56a8-4c51-af73-2d46fb40fd87,,Cancelled,Bills,Bank Transfer,0.62,Why behind else scientist technology.
37ce5031-99d9-46b5-af94-749608643597,2026-01-10,142.07,"('IRR', 'Iranian rial')",Transfer,b2d06976-b853-4ce6-8697-30169a5a23aa,e33b5c10-3123-4779-bc36-8ffe56ee95c2,Pending,Entertainment,Bank Transfer,3.62,Democratic grow PM they.
2f260ec1-979b-4db1-969c-c48fb7d7280b,2026-01-24,107.23,"('PEN', 'Peruvian sol')",Transfer,c1f2c184-705d-418b-b70e-b0baa9008572,afbcf21c-3e3b-486d-a596-8a72249896d1,Pending,Entertainment,PayPal,5.07,Medical value factor hair.
f450e8c0-998a-4684-91de-4c07c278614f,2026-02-07,452.84,"('PYG', 'Paraguayan guarani')",Deposit,5a1208a6-3935-4397-a6e9-4a04185d9234,,Completed,Bills,Bank Transfer,8.81,Network face establish.
0af25582-8160-414e-a274-69bb1f67626c,2026-02-07,164.98,"('GGP', 'Guernsey pound')",Transfer,9e835df7-5356-4537-9060-68648250a7e3,66fe7706-d705-4fe6-8df5-8e9bad46a6f7,Cancelled,Electronics,Credit Card,3.06,Husband down black system.
e3b51c61-99e5-48ce-b11a-8908ea93eb4f,2026-02-17,917.01,"('AZN', 'Azerbaijani manat')",Deposit,1460d353-934c-4f88-a214-6ac2c2b43b9f,,Pending,Other,Cryptocurrency,1.23,Land read speak attorney event various.
ff779ba0-131f-4444-9025-c2887907a6c0,2026-01-17,156.08,"('MMK', 'Burmese kyat')",Deposit,1955502e-9ae3-4942-b753-e1b67c497ff8,22212a8f-9d43-4bfd-979d-cf1b063bd337,Completed,Other,Bank Transfer,9.02,Size success class.
d51546ec-0a50-4734-9590-eded8790c589,2026-03-07,348.5,"('BYR', 'Belarusian ruble')",Transfer,4e5ec076-30aa-40fc-969d-ad6d8e37929a,,Cancelled,Health,Bank Transfer,3.7,Despite night film figure.
7ccf34ff-4c77-4e72-a083-214616c061b0,2026-02-16,38.7,"('LKR', 'Sri Lankan rupee')",Deposit,beb8caa0-e7f8-4c08-84da-b7eeb7c23ebc,,Completed,Bills,Bank Transfer,3.11,Site shake program race anyone.
16938a6a-bd2f-4fbb-aaa8-775f45a2361d,2026-01-02,286.15,"('TRY', 'Turkish lira')",Transfer,fb02d5a9-0709-4568-897f-b41808569ab9,,Completed,Bills,Bank Transfer,8.69,Organization war second speak little.
70a28652-6042-4b76-8eec-7050d43d1472,2026-03-06,403.83,"('ZAR', 'South African rand')",Deposit,7ad2bee5-7ca7-4311-8a50-19e4424a5484,271344d3-4ac9-4b74-90af-7819e52f5c13,Pending,Entertainment,Cryptocurrency,6.44,Play once actually culture model talk.
cbc324f3-24d2-4f4a-af62-4b66ead170d4,2026-03-02,526.88,"('EGP', 'Egyptian pound')",Deposit,15c8b1cb-ab11-4dde-9670-3420c2a78eb7,,Failed,Bills,Bank Transfer,8.68,Rule guy position whole partner.
cf3780f6-391f-4ede-be7f-08c8b3a5e25a,2026-01-18,484.76,"('CDF', 'Congolese franc')",Deposit,22483ced-c69e-4080-b47b-f9a143554cdc,,Cancelled,Other,Credit Card,9.74,Total you thousand heart kitchen.
b6e1eba5-f8c4-4d4e-9b8e-b41c2c41933c,2026-02-04,383.52,"('TMT', 'Turkmenistan manat')",Transfer,28d0a7c6-176a-49a9-8ca4-ddcfa51a0ce3,,Completed,Health,Cryptocurrency,3.93,Suggest value among sport.
cb2b00de-f1ed-449f-889c-d8dbbb0bd27e,2026-03-07,679.88,"('MYR', 'Malaysian ringgit')",Deposit,49a317f1-7c50-46b2-96fd-f941c5a70f89,,Completed,Health,Debit Card,7.85,Only trial of exactly.
80d4a2d0-773f-4e8d-a04d-b90ab747a265,2026-02-26,895.63,"('MWK', 'Malawian kwacha')",Withdrawal,a98be5b6-24a2-4968-9dcc-750ca981b305,e7a10a70-87df-4451-8f6e-ea236dc45d8e,Cancelled,Health,Debit Card,3.57,Exist late mean start number.
f8acc474-701b-486b-9bd6-e9fbbee61c54,2026-01-01,949.99,"('PAB', 'Panamanian balboa')",Deposit,a7904fe8-f386-4c75-9548-ee5cad0d307d,6950561b-5a10-4559-abb2-853b0cb189f4,Pending,Travel,Bank Transfer,1.37,Per never stage movie doctor six.
ada5ea97-3c52-462c-a611-4934f509fa9a,2026-01-03,508.93,"('BDT', 'Bangladeshi taka')",Transfer,6c6b7341-2bdd-4fa9-91df-4e985fb5f3d4,c6dce530-1f9f-49f3-9ab2-4e3541147bde,Cancelled,Food & Drink,Debit Card,0.64,Later truth clear true foreign their.
487bc1f9-26b0-4bb0-b6fc-e8bc692af3d1,2026-01-13,687.85,"('MNT', 'Mongolian tugrik')",Deposit,62c03901-6454-4bd8-90b2-20f1a565187a,5c24910b-5009-48a3-90ee-e3881e4fc3a6,Completed,Electronics,Credit Card,3.37,Imagine little involve personal.
9690139f-4a03-4e1c-94f5-42f6f0632955,2026-01-20,697.21,"('HUF', 'Hungarian forint')",Transfer,9c5aff47-5344-4e9b-9da8-8ad2b5e436e3,,Cancelled,Health,Bank Transfer,9.22,Own out own.
e0e5a02b-a95a-4538-9232-f48c2f24d941,2026-01-15,562.14,"('MWK', 'Malawian kwacha')",Transfer,3996d4c6-165b-479c-ae06-9fddb6bf907f,f4cdb3c8-f942-40e6-bcea-9adf6d72adb8,Completed,Food & Drink,Bank Transfer,7.45,Be provide find meeting indeed voice.
27f1cde6-0918-4261-9ddd-cc30745decf5,2026-01-11,77.01,"('NAD', 'Namibian dollar')",Deposit,396a2f7a-0d62-4b9e-8304-82c9c792c912,e07d3bbb-21f0-4806-98ae-3e7f01ff413e,Completed,Electronics,Debit Card,4.66,Table thing audience author be.
13dc4645-f481-4c89-844f-7aae5eda4dfc,2026-01-05,805.67,"('BTN', 'Bhutanese ngultrum')",Transfer,eb46507c-0bdd-4b1f-9ea2-68ae228505ef,3ead94c7-7153-488f-a901-ad2855e9cef1,Pending,Entertainment,PayPal,1.23,Range cup interesting line music.
6b49ec80-b345-4e49-a354-4954e1561dbe,2026-01-14,147.83,"('MVR', 'Maldivian rufiyaa')",Deposit,b739c8cd-f88d-4dfe-ba7f-37c2d1e64d3f,,Cancelled,Other,Credit Card,7.3,Your ball account say.
eba4ce3c-b291-4305-8607-c83617373cec,2026-01-29,527.5,"('LSL', 'Lesotho loti')",Withdrawal,25b1b23a-14db-4f55-a032-d19eab092587,,Pending,Health,PayPal,9.12,Three clear key.
74f2ac38-7766-4137-9f4d-c10d2b1fab79,2026-02-22,328.26,"('TRY', 'Turkish lira')",Transfer,c8470ebb-4033-4c73-a0bc-ab05cfbefbad,,Completed,Electronics,Debit Card,0.92,Society investment those theory.
4bbcd62c-6a14-4627-8d8e-f1a38e51aa8c,2026-02-14,518.98,"('SGD', 'Singapore dollar')",Withdrawal,6f9f06b4-fe84-4f1d-ad07-13ea7e56c77c,757ab3c2-2eb0-42ae-ace7-e6787de0794b,Pending,Travel,Credit Card,3.7,Look black attorney firm purpose social.
199d0a1a-0334-42d1-afad-89193024bbbd,2026-02-08,193.24,"('BIF', 'Burundian franc')",Deposit,d1bfc7ab-f923-47f2-9ce9-92dd43c18c7c,,Cancelled,Food & Drink,PayPal,6.77,Red stock write establish.
85657932-8552-47c2-a31f-0b19e2933ebf,2026-02-10,249.98,"('GEL', 'Georgian lari')",Transfer,78733fc1-229a-4c42-abb6-6b1fada96ecf,abaa6f74-4161-40e1-a31e-0976d13ec49c,Completed,Travel,PayPal,2.32,Executive the marriage.
570c5aa3-f00d-41b4-b1a8-a925a66c63f6,2026-01-14,146.54,"('XAF', 'Central African CFA franc')",Withdrawal,63f96dbf-3140-48a7-8cf1-3ad8e33649fa,,Failed,Food & Drink,Cryptocurrency,0.62,Easy deal entire quickly record dog.
c26403b0-40b7-4a29-bcd2-059c1ba3d180,2026-02-02,37.05,"('SHP', 'Saint Helena pound')",Withdrawal,fab8a325-8a65-4f2b-b0eb-4945c7f66b1c,dca415a8-f514-4d1e-8f94-76d432c76b68,Completed,Other,Cryptocurrency,2.45,Likely remain remember.
317db6be-6bc2-4183-9d6e-e62ff95868bc,2026-02-16,913.97,"('RUB', 'Russian ruble')",Withdrawal,1660f642-1e99-422e-9a29-fb528b4e07eb,,Completed,Bills,Debit Card,5.61,Inside thank gas life.
dd2695c4-594e-443d-986b-89d059258c85,2026-01-17,543.63,"('CAD', 'Canadian dollar')",Withdrawal,15f4b3c2-ecb4-448d-bf87-1062c040b5c3,69a1457f-3f26-4c6a-9cfd-df9c51e907e3,Completed,Health,Credit Card,2.72,Newspaper street close.
a6f3137d-c838-45a4-a530-02f304092bd0,2026-01-18,910.52,"('BIF', 'Burundian franc')",Transfer,ca2b6b95-4822-40bc-aeb6-e61ee1793be3,,Cancelled,Food & Drink,PayPal,5.09,First small class cell serve.
55d28b7a-af58-405f-9622-14d3410af1d3,2026-01-10,867.44,"('GTQ', 'Guatemalan quetzal')",Withdrawal,f4f66459-e18b-4e8b-8cf0-5b154b410f31,,Cancelled,Bills,Bank Transfer,1.5,Benefit job fill.
97257014-63c0-401d-9e8a-c3c4440e31e9,2026-02-03,887.33,"('COP', 'Colombian peso')",Deposit,669557a9-3a43-41ea-b582-cb2c9582d5d4,56f2bd72-c452-4300-afb9-94de8ed7f1c0,Pending,Entertainment,Cryptocurrency,7.18,These central energy.
f2aca8e3-4548-4483-b1cf-70e60cd9dfb8,2026-01-03,907.31,"('ISK', 'Icelandic króna')",Deposit,644e53b5-933c-4d6e-bb8e-e71551441614,,Failed,Other,PayPal,5.42,Little central hair he language.
b5f12fe8-3d73-45d0-914c-e8e9bfc8ac34,2026-02-15,855.88,"('KWD', 'Kuwaiti dinar')",Transfer,215c3b8f-8f54-41ad-8bb5-b9d592d2d99c,4ecd98d2-0f42-49b9-bce6-f60a6461bba0,Failed,Electronics,PayPal,1.89,Few full leader brother.
fa896e4a-8d5c-44ce-8ab2-69d92e802e8a,2026-02-07,124.89,"('DKK', 'Danish krone')",Deposit,08c07538-7252-4db6-b822-a1d437951376,b4c2608f-9b22-4304-9f6c-9987dc6a3b52,Failed,Electronics,Cryptocurrency,8.88,Pick no gas bring education involve.
ae36dc73-3ef0-4515-acc0-61ed1a3d670e,2026-01-04,301.32,"('AZN', 'Azerbaijani manat')",Deposit,56f62c1e-2abb-4f05-9276-f5b3d2f2f0bb,9012f93c-bea5-4209-bb08-851ed36ed4ac,Cancelled,Electronics,Cryptocurrency,2.64,Represent adult suggest data.
0dba3f1e-178d-4b7e-a145-3e364c32e28e,2026-03-03,911.04,"('JEP', 'Jersey pound')",Deposit,56dcd787-f14e-40d9-936f-02f6ea614e78,e76a19a0-cac1-4cf2-b8fd-9c54fd414377,Pending,Bills,Debit Card,0.67,Mention who story.
878fbbf9-1d2f-40c9-9ea4-a16c3e0c5b74,2026-03-02,948.0,"('SBD', 'Solomon Islands dollar')",Deposit,29bf28db-70ed-436c-85e1-074b7a4c787b,b3c4acbd-54c2-4096-93e4-8c41edf1a123,Cancelled,Travel,PayPal,0.51,Focus ago evening.
5c247175-170a-46be-b609-6f9a4f7d89b0,2026-03-02,731.49,"('AMD', 'Armenian dram')",Transfer,d180d009-15ae-4eea-ad16-90d5e81cf363,,Pending,Health,Credit Card,9.16,Sign less throughout.
a7792ceb-8679-4a71-883b-cc9c6996069d,2026-01-03,947.35,"('KPW', 'North Korean won')",Transfer,90d1487b-8ea2-40e3-9a3b-2943da46526e,f99a1424-7ff0-46da-9090-e4175ded564b,Failed,Travel,Bank Transfer,7.1,Network consider camera.
53d68e59-385e-4f35-a97d-e48313549a31,2026-02-05,127.34,"('LTL', 'Lithuanian litas')",Withdrawal,cfb72ab2-b2a5-40f3-8440-c9a7558bcff3,d90809ac-7d42-4633-b7cf-3f1260ada8ac,Completed,Electronics,PayPal,3.06,Hope behavior day collection less prove.
b7d6cc0d-b252-428e-a54e-eaa761b67a31,2026-01-20,738.18,"('ETB', 'Ethiopian birr')",Transfer,23df7db7-6724-447c-8ec3-f5514f010836,,Completed,Travel,Credit Card,2.64,Blue some adult author.
9f65de9f-17f4-4f5f-8bf9-dfd4c744c7cd,2026-02-10,112.94,"('SBD', 'Solomon Islands dollar')",Deposit,12234172-3201-4da2-9750-7b63e309dfcc,,Pending,Other,Cryptocurrency,5.2,Game follow treatment.
b037bf42-57e6-4a2a-ab22-d5086c4fb0da,2026-02-16,249.65,"('SDG', 'Sudanese pound')",Transfer,39a3500c-367e-4cfc-b72b-1c26295aec34,a9256d47-84be-4648-9d9e-88e6312d85c2,Pending,Other,Credit Card,7.8,Start magazine government daughter edge.
277c2990-b2f7-4cd1-bad8-434736d0ddf5,2026-01-13,843.29,"('YER', 'Yemeni rial')",Withdrawal,cb3d290e-0a7f-49c6-8b7c-32445341bd7e,,Cancelled,Electronics,Bank Transfer,3.59,Hospital whatever speech a.
037a61b8-592d-4a53-99c0-5352cacf2fde,2026-02-10,157.85,"('DZD', 'Algerian dinar')",Transfer,31a2214e-1f7c-41be-a85f-f51d66ab5dfb,6b1fd290-1985-46b6-9da5-e4d7080f70f7,Cancelled,Food & Drink,Debit Card,0.89,Material short board weight.
d663528c-3577-452c-8a89-5aeb9c73a4e4,2026-01-11,404.59,"('IMP', 'Manx pound')",Transfer,cd7b95d2-809b-4233-b619-17c4f3b7bbf2,,Completed,Bills,PayPal,2.49,Southern able use power door.
8bd4f067-30ab-4c29-ae8d-d2cedf1b1dc0,2026-03-04,180.29,"('SBD', 'Solomon Islands dollar')",Withdrawal,9a57146f-593f-43d0-92f6-1e1a23173e72,49de5c69-3ec0-4179-8249-d61d6799ad20,Cancelled,Food & Drink,Debit Card,2.66,Right over assume wonder rise.
339c82ad-fea5-4b36-9404-5fcec01efa22,2026-01-24,820.99,"('INR', 'Indian rupee')",Transfer,77b07b01-840b-4947-abcc-98c1c4dcc390,,Cancelled,Electronics,PayPal,4.65,Reduce even identify.
1155b3c5-33da-42aa-a489-08a12453776a,2026-01-05,821.16,"('NGN', 'Nigerian naira')",Transfer,2b0a22f4-d4b7-4783-b269-ff431db09327,,Cancelled,Other,Credit Card,2.76,Couple foot baby major where travel.
6a02c0bb-e683-4aa9-8193-6b22702ff10e,2026-01-12,957.81,"('MDL', 'Moldovan leu')",Transfer,40d3b101-f46b-41ea-8bae-77951dc52422,,Failed,Bills,Bank Transfer,6.35,Vote compare possible report list.
c358a0d9-5ff3-4ec2-9129-5758ea16011e,2026-01-18,892.6,"('KMF', 'Comorian franc')",Transfer,4394a182-8163-4694-b77f-f1fd8a790ef1,,Completed,Bills,PayPal,5.29,Have weight social early.
ce019209-d397-457a-ba73-1c6dc174560a,2026-02-13,496.19,"('FJD', 'Fijian dollar')",Transfer,a10cfb72-9717-42bb-9a25-ba54b4e106e9,ea1e12df-967e-4a0b-9ef8-f27c814eb28d,Cancelled,Electronics,PayPal,1.19,Same radio growth talk million.
f3c8f944-d663-4969-9fdd-9aec9a0a34d5,2026-02-13,27.29,"('EGP', 'Egyptian pound')",Deposit,54ceb992-20a7-4ea7-bd7a-4e20a11128d7,,Completed,Electronics,PayPal,8.47,Attention these series able activity pull.
b5548e18-d329-42b4-953f-f2a3d565a502,2026-03-08,154.91,"('JMD', 'Jamaican dollar')",Transfer,0b83e401-8e39-4ed3-a80f-7ca3659b1e96,,Completed,Travel,Debit Card,9.03,Gun occur film coach science.
ada1975d-1a6e-4faa-8151-f68955ee1957,2026-02-10,30.96,"('NAD', 'Namibian dollar')",Deposit,0f1998af-a923-4323-9554-ced426fcc53a,,Completed,Food & Drink,PayPal,6.44,Buy trip base they talk bill.
3af74435-f02e-41b3-9276-7f953e9bd354,2026-02-22,634.48,"('MNT', 'Mongolian tugrik')",Transfer,213b96c7-0a65-41ad-a077-3cbdd80c0710,3cbcda87-05f1-40fa-abc6-2be071d2f5ed,Failed,Electronics,PayPal,1.53,Yeah quality various.
7f9e4255-e4e9-4fda-a484-bbc86aa8b6a5,2026-01-26,25.33,"('ERN', 'Eritrean nakfa')",Deposit,6433401e-0e30-4bf1-b5d2-8ce9c1875e27,,Completed,Health,Bank Transfer,2.09,Sound wear impact particularly always.
107dd5b0-2451-4db4-9e0e-c58db4d107e6,2026-02-05,207.29,"('BGN', 'Bulgarian lev')",Deposit,484252d2-f406-4fe6-bbcd-b41a506d7635,,Completed,Travel,PayPal,7.76,Sort only budget choose him.
956a1fb6-03db-4ab3-9199-747609a556d3,2026-02-17,477.22,"('MZN', 'Mozambican metical')",Transfer,bc98d487-8eb1-4e19-a177-ef886cb0e9bd,27eaca26-6617-4872-bae1-1a3e94582051,Completed,Health,PayPal,8.85,Point young imagine.
3646083a-9a1a-4ad2-8355-20960df0e2ea,2026-02-08,379.83,"('CDF', 'Congolese franc')",Deposit,3b613621-b405-46ce-a1be-171ac3857b59,,Pending,Food & Drink,PayPal,4.57,Research region then.
fcb010d7-4df2-42a6-b196-bd8d08edbb09,2026-01-09,809.2,"('SVC', 'Salvadoran colón')",Withdrawal,bc8dbb40-c917-4751-8a87-ec4c34421380,61aa60e1-7f6c-40f6-b88a-01f55c88ea39,Failed,Electronics,Bank Transfer,9.59,Behavior not yeah gas.
da0d7d8b-d589-4063-8141-2d5c45790c53,2026-02-10,406.28,"('SGD', 'Singapore dollar')",Transfer,c8551f80-893b-4c4a-9be7-97eb14b112ac,,Pending,Health,PayPal,4.57,Media dark focus face behind director.
6ea85529-e603-40b6-8ee6-35d4b9aa30f6,2026-03-04,125.96,"('IQD', 'Iraqi dinar')",Transfer,5a2bc863-266a-4262-b68a-8543f9f6a41e,,Pending,Bills,Debit Card,8.53,Card my side huge mention.
91851a2c-2684-4cc1-8a4d-71ac3fa82725,2026-01-29,522.42,"('CVE', 'Cape Verdean escudo')",Deposit,728be2ed-e5a4-488e-bf14-2bb208fbf051,db016284-685a-4ed9-b4bd-d7da1ef3a9e0,Failed,Electronics,Cryptocurrency,5.64,Behind sense process.
07f3b489-6ef5-440d-a326-d8d8a680bc6c,2026-01-12,115.54,"('QAR', 'Qatari riyal')",Deposit,0f8ab132-f0e7-4e7c-b002-5945ff32db10,,Cancelled,Other,Bank Transfer,5.01,Look hundred bank treatment decision.
d6124b50-bf50-448b-9e36-ae9774542dd4,2026-02-13,327.69,"('MGA', 'Malagasy ariar')",Deposit,1316a45c-74b6-4164-a0fc-ce811a153b37,adcbd056-a41d-459b-a1f3-ca657be36230,Completed,Electronics,PayPal,3.17,Address else effort thought message.
75f7a58c-9ab8-454d-9bfa-db72d68d8f9d,2026-01-10,670.88,"('SGD', 'Singapore dollar')",Transfer,ed49f074-d598-4582-9576-c60adf82e116,,Pending,Other,Bank Transfer,2.54,Else anyone two finally class almost.
